2024,1,00Y,Y01124,M,80,10
2024,1,00Y,Y01124,M,81,5
2024,1,00Y,Y01124,M,82,8
2024,1,00Y,Y01124,M,83,4
2024,1,00Y,Y01124,M,84,3
2024,1,00Y,Y01124,M,85,5
2024,1,00Y,Y01124,M,86,1
2024,1,00Y,Y01124,M,87,2
2024,1,00Y,Y01124,M,88,1
2024,1,00Y,Y01124,M,89,1
2024,1,00Y,Y01124,M,90,1
2024,1,00Y,Y01124,M,91,0
2024,1,00Y,Y01124,M,92,0
2024,1,00Y,Y01124,M,93,1
2024,1,00Y,Y01124,M,94,0
2024,1,00Y,Y01124,M,95+,0
2024,1,00Y,Y02753,M,0,37
2024,1,00Y,Y02753,M,1,52
2024,1,00Y,Y02753,M,2,39
2024,1,00Y,Y02753,M,3,47
2024,1,00Y,Y02753,M,4,42
2024,1,00Y,Y02753,M,5,57
2024,1,00Y,Y02753,M,6,56
2024,1,00Y,Y02753,M,7,57
2024,1,00Y,Y02753,M,8,53
2024,1,00Y,Y02753,M,9,44
2024,1,00Y,Y02753,M,10,51
2024,1,00Y,Y02753,M,11,55
2024,1,00Y,Y02753,M,12,57
2024,1,00Y,Y02753,M,13,66
2024,1,00Y,Y02753,M,14,55
2024,1,00Y,Y02753,M,15,48
2024,1,00Y,Y02753,M,16,45
2024,1,00Y,Y02753,M,17,41
2024,1,00Y,Y02753,M,18,40
2024,1,00Y,Y02753,M,19,32
2024,1,00Y,Y02753,M,20,36
2024,1,00Y,Y02753,M,21,33
2024,1,00Y,Y02753,M,22,41
2024,1,00Y,Y02753,M,23,46
2024,1,00Y,Y02753,M,24,35
2024,1,00Y,Y02753,M,25,34
2024,1,00Y,Y02753,M,26,35
2024,1,00Y,Y02753,M,27,29
2024,1,00Y,Y02753,M,28,27
2024,1,00Y,Y02753,M,29,48
2024,1,00Y,Y02753,M,30,39
2024,1,00Y,Y02753,M,31,40
2024,1,00Y,Y02753,M,32,34
2024,1,00Y,Y02753,M,33,37
2024,1,00Y,Y02753,M,34,54
2024,1,00Y,Y02753,M,35,46
2024,1,00Y,Y02753,M,36,44
2024,1,00Y,Y02753,M,37,45
2024,1,00Y,Y02753,M,38,49
2024,1,00Y,Y02753,M,39,39
2024,1,00Y,Y02753,M,40,39
2024,1,00Y,Y02753,M,41,42
2024,1,00Y,Y02753,M,42,51
2024,1,00Y,Y02753,M,43,36
2024,1,00Y,Y02753,M,44,32
2024,1,00Y,Y02753,M,45,26
2024,1,00Y,Y02753,M,46,22
2024,1,00Y,Y02753,M,47,19
2024,1,00Y,Y02753,M,48,20
2024,1,00Y,Y02753,M,49,26
2024,1,00Y,Y02753,M,50,36
2024,1,00Y,Y02753,M,51,20
2024,1,00Y,Y02753,M,52,33
2024,1,00Y,Y02753,M,53,27
2024,1,00Y,Y02753,M,54,30
2024,1,00Y,Y02753,M,55,28
2024,1,00Y,Y02753,M,56,29
2024,1,00Y,Y02753,M,57,24
2024,1,00Y,Y02753,M,58,20
2024,1,00Y,Y02753,M,59,25
2024,1,00Y,Y02753,M,60,22
2024,1,00Y,Y02753,M,61,25
2024,1,00Y,Y02753,M,62,18
2024,1,00Y,Y02753,M,63,22
2024,1,00Y,Y02753,M,64,26
2024,1,00Y,Y02753,M,65,21
2024,1,00Y,Y02753,M,66,16
2024,1,00Y,Y02753,M,67,10
2024,1,00Y,Y02753,M,68,18
2024,1,00Y,Y02753,M,69,14
2024,1,00Y,Y02753,M,70,16
2024,1,00Y,Y02753,M,71,9
2024,1,00Y,Y02753,M,72,11
2024,1,00Y,Y02753,M,73,11
2024,1,00Y,Y02753,M,74,12
2024,1,00Y,Y02753,M,75,7
2024,1,00Y,Y02753,M,76,11
2024,1,00Y,Y02753,M,77,14
2024,1,00Y,Y02753,M,78,4
2024,1,00Y,Y02753,M,79,4
2024,1,00Y,Y02753,M,80,3
2024,1,00Y,Y02753,M,81,4
2024,1,00Y,Y02753,M,82,5
2024,1,00Y,Y02753,M,83,6
2024,1,00Y,Y02753,M,84,5
2024,1,00Y,Y02753,M,85,4
2024,1,00Y,Y02753,M,86,4
2024,1,00Y,Y02753,M,87,3
2024,1,00Y,Y02753,M,88,1
2024,1,00Y,Y02753,M,89,1
2024,1,00Y,Y02753,M,90,6
2024,1,00Y,Y02753,M,91,0
2024,1,00Y,Y02753,M,92,0
2024,1,00Y,Y02753,M,93,1
2024,1,00Y,Y02753,M,94,0
2024,1,00Y,Y02753,M,95+,1
2024,1,00Y,Y02827,M,0,47
2024,1,00Y,Y02827,M,1,44
2024,1,00Y,Y02827,M,2,42
2024,1,00Y,Y02827,M,3,38
2024,1,00Y,Y02827,M,4,37
2024,1,00Y,Y02827,M,5,41
2024,1,00Y,Y02827,M,6,38
2024,1,00Y,Y02827,M,7,31
2024,1,00Y,Y02827,M,8,47
2024,1,00Y,Y02827,M,9,38
2024,1,00Y,Y02827,M,10,43
2024,1,00Y,Y02827,M,11,41
2024,1,00Y,Y02827,M,12,37
2024,1,00Y,Y02827,M,13,46
2024,1,00Y,Y02827,M,14,46
2024,1,00Y,Y02827,M,15,48
2024,1,00Y,Y02827,M,16,42
2024,1,00Y,Y02827,M,17,43
2024,1,00Y,Y02827,M,18,44
2024,1,00Y,Y02827,M,19,40
2024,1,00Y,Y02827,M,20,41
2024,1,00Y,Y02827,M,21,52
2024,1,00Y,Y02827,M,22,41
2024,1,00Y,Y02827,M,23,59
2024,1,00Y,Y02827,M,24,48
2024,1,00Y,Y02827,M,25,52
2024,1,00Y,Y02827,M,26,54
2024,1,00Y,Y02827,M,27,60
2024,1,00Y,Y02827,M,28,57
2024,1,00Y,Y02827,M,29,49
2024,1,00Y,Y02827,M,30,47
2024,1,00Y,Y02827,M,31,61
2024,1,00Y,Y02827,M,32,49
2024,1,00Y,Y02827,M,33,44
2024,1,00Y,Y02827,M,34,42
2024,1,00Y,Y02827,M,35,45
2024,1,00Y,Y02827,M,36,45
2024,1,00Y,Y02827,M,37,49
2024,1,00Y,Y02827,M,38,44
2024,1,00Y,Y02827,M,39,41
2024,1,00Y,Y02827,M,40,41
2024,1,00Y,Y02827,M,41,34
2024,1,00Y,Y02827,M,42,44
2024,1,00Y,Y02827,M,43,46
2024,1,00Y,Y02827,M,44,39
2024,1,00Y,Y02827,M,45,37
2024,1,00Y,Y02827,M,46,39
2024,1,00Y,Y02827,M,47,38
2024,1,00Y,Y02827,M,48,26
2024,1,00Y,Y02827,M,49,39
2024,1,00Y,Y02827,M,50,34
2024,1,00Y,Y02827,M,51,19
2024,1,00Y,Y02827,M,52,24
2024,1,00Y,Y02827,M,53,25
2024,1,00Y,Y02827,M,54,31
2024,1,00Y,Y02827,M,55,20
2024,1,00Y,Y02827,M,56,16
2024,1,00Y,Y02827,M,57,24
2024,1,00Y,Y02827,M,58,13
2024,1,00Y,Y02827,M,59,18
2024,1,00Y,Y02827,M,60,21
2024,1,00Y,Y02827,M,61,13
2024,1,00Y,Y02827,M,62,16
2024,1,00Y,Y02827,M,63,15
2024,1,00Y,Y02827,M,64,10
2024,1,00Y,Y02827,M,65,14
2024,1,00Y,Y02827,M,66,6
2024,1,00Y,Y02827,M,67,8
2024,1,00Y,Y02827,M,68,7
2024,1,00Y,Y02827,M,69,5
2024,1,00Y,Y02827,M,70,10
2024,1,00Y,Y02827,M,71,8
2024,1,00Y,Y02827,M,72,6
2024,1,00Y,Y02827,M,73,8
2024,1,00Y,Y02827,M,74,3
2024,1,00Y,Y02827,M,75,5
2024,1,00Y,Y02827,M,76,3
2024,1,00Y,Y02827,M,77,3
2024,1,00Y,Y02827,M,78,2
2024,1,00Y,Y02827,M,79,3
2024,1,00Y,Y02827,M,80,5
2024,1,00Y,Y02827,M,81,3
2024,1,00Y,Y02827,M,82,2
2024,1,00Y,Y02827,M,83,3
2024,1,00Y,Y02827,M,84,1
2024,1,00Y,Y02827,M,85,0
2024,1,00Y,Y02827,M,86,3
2024,1,00Y,Y02827,M,87,1
2024,1,00Y,Y02827,M,88,1
2024,1,00Y,Y02827,M,89,0
2024,1,00Y,Y02827,M,90,2
2024,1,00Y,Y02827,M,91,0
2024,1,00Y,Y02827,M,92,1
2024,1,00Y,Y02827,M,93,0
2024,1,00Y,Y02827,M,94,0
2024,1,00Y,Y02827,M,95+,0
2024,1,00Y,Y02875,M,0,23
2024,1,00Y,Y02875,M,1,26
2024,1,00Y,Y02875,M,2,28
2024,1,00Y,Y02875,M,3,39
2024,1,00Y,Y02875,M,4,33
2024,1,00Y,Y02875,M,5,23
2024,1,00Y,Y02875,M,6,31
2024,1,00Y,Y02875,M,7,27
2024,1,00Y,Y02875,M,8,33
2024,1,00Y,Y02875,M,9,32
2024,1,00Y,Y02875,M,10,39
2024,1,00Y,Y02875,M,11,31
2024,1,00Y,Y02875,M,12,33
2024,1,00Y,Y02875,M,13,35
2024,1,00Y,Y02875,M,14,31
2024,1,00Y,Y02875,M,15,28
2024,1,00Y,Y02875,M,16,31
2024,1,00Y,Y02875,M,17,21
2024,1,00Y,Y02875,M,18,33
2024,1,00Y,Y02875,M,19,23
